BLK00,TAZ_2000,lat,lon
270190912022016,130,44.7799820000,-93.7830430000
270190910001022,154,44.7827830000,-93.5999770000
270190910002998,153,44.7828914000,-93.5987850000
271390803011046,1068,44.7831244000,-93.4942220000
270190912012022,129,44.7772039000,-93.9264770000
271390803021016,1064,44.7828845000,-93.5104470000
270370607141009,201,44.7838819000,-93.2443050000
271390806001019,1063,44.7826372000,-93.5433630000
271390806001018,1063,44.7819708000,-93.5417530000
271390803021017,1064,44.7833009000,-93.5131290000
270370607141014,201,44.7838848000,-93.2401720000
271390806001025,1063,44.7813317000,-93.5530650000
271390803011051,1068,44.7829071000,-93.4893350000
271390806001024,1063,44.7818556000,-93.5508110000
271390806001023,1063,44.7818556000,-93.5497060000
270190910001021,154,44.7817672000,-93.6035220000
271390803011048,1068,44.7825892000,-93.4905340000
271390806001021,1063,44.7818321000,-93.5456330000
271390806001020,1063,44.7827332000,-93.5447230000
270190910001999,1062,44.7797658000,-93.5979340000
271390803021014,1064,44.7826789000,-93.5081030000
271390803022009,1068,44.7801232000,-93.4922090000
271390807001998,1062,44.7796251000,-93.5972430000
271390803011043,1068,44.7823153000,-93.5028020000
271390802011005,1074,44.7829181000,-93.3985580000
271390807001006,1062,44.7813665000,-93.5650580000
270370607341009,236,44.7827531000,-93.2048370000
270190910001023,154,44.7790760000,-93.6042630000
270370607371000,202,44.7820949000,-93.2630170000
271390803011044,1068,44.7823819000,-93.4983950000
271390803011045,1068,44.7823392000,-93.4949900000
270190912012021,129,44.7784227000,-93.9230130000
270190910004032,154,44.7817567000,-93.6113390000
271390803012018,1070,44.7742026000,-93.4368300000
270190912012033,129,44.7783398000,-93.9167840000
271390807001010,1062,44.7798532000,-93.5971760000
270190910004030,154,44.7815778000,-93.6122400000
271390803021010,1064,44.7815365000,-93.5123830000
271390803021027,1064,44.7810020000,-93.5168780000
270370607141013,201,44.7825814000,-93.2401570000
270370607141017,201,44.7820855000,-93.2352550000
271630711023034,1079,44.7787620000,-92.8072170000
270370607381004,202,44.7791199000,-93.2555040000
270370607381005,202,44.7822794000,-93.2508500000
270370607141011,201,44.7820925000,-93.2460260000
270370607141012,201,44.7815068000,-93.2420640000
271390803012041,1070,44.7819512000,-93.4198920000
270370607021034,206,44.7829504000,-93.2863560000
271390802011007,1074,44.7819517000,-93.3942710000
270370605086008,280,44.7822663000,-93.0870010000
270370607323010,237,44.7812817000,-93.1159560000
271390806002017,1064,44.7810350000,-93.5219900000
271390806001022,1063,44.7813116000,-93.5478060000
270370607323009,237,44.7826042000,-93.1184780000
271390803021015,1064,44.7821997000,-93.5073610000
271630712031040,1088,44.7811587000,-92.8701970000
270370607362023,234,44.7819714000,-93.2243160000
271390803021008,1064,44.7786344000,-93.5113770000
270370607323011,237,44.7821905000,-93.1124760000
270370607021033,206,44.7789739000,-93.2859810000
271390803012051,1070,44.7804495000,-93.4056130000
271390806002018,1064,44.7817252000,-93.5230890000
270370607362013,235,44.7827486000,-93.2135170000
271390803012050,1070,44.7802439000,-93.4032060000
270190912012018,129,44.7790341000,-93.9193940000
271390803012053,1070,44.7762328000,-93.4013050000
270190912012019,129,44.7790593000,-93.9186990000
271390802011009,1074,44.7783756000,-93.3973940000
270190911002033,131,44.7782913000,-93.6858040000
271630712031039,1088,44.7821358000,-92.8732120000
270190910004031,154,44.7787429000,-93.6147790000
271390803012040,1070,44.7816409000,-93.4218840000
271390803012043,1070,44.7821852000,-93.4224240000
271390803021009,1064,44.7801530000,-93.5117490000
270370607342012,236,44.7826995000,-93.1821790000
271390802011008,1074,44.7813973000,-93.3952370000
271390807001004,1062,44.7802390000,-93.5635510000
270370607341008,236,44.7812986000,-93.2044170000
270370607323012,237,44.7799134000,-93.1072720000
271390806002015,1064,44.7805561000,-93.5266740000
270190912012020,129,44.7769345000,-93.9206530000
271390802011994,1073,44.7815478000,-93.3718820000
270190910001024,154,44.7780558000,-93.6132030000
270370607362015,234,44.7810156000,-93.2185940000
270370607342013,236,44.7815385000,-93.1832570000
270370607371001,202,44.7784803000,-93.2733810000
271390803021028,1064,44.7809894000,-93.5155800000
271390802011012,1074,44.7787659000,-93.3917050000
270370607101018,205,44.7779618000,-93.2913950000
271390807002005,1059,44.7798288000,-93.5614840000
271390803012039,1070,44.7812020000,-93.4306880000
270190912022015,130,44.7785152000,-93.7892700000
271390806002016,1064,44.7800041000,-93.5253770000
271390803012037,1070,44.7807190000,-93.4314190000
270370607323019,237,44.7792449000,-93.1115010000
270370607341023,236,44.7784053000,-93.2148670000
270190912022017,130,44.7785109000,-93.7804490000
271390803021031,1064,44.7794393000,-93.5142000000
270370607141016,201,44.7792205000,-93.2400310000
271630712031038,1088,44.7803946000,-92.8754750000
271390803021030,1064,44.7797076000,-93.5196810000
271390803012035,1070,44.7800088000,-93.4331160000
271390806001026,1063,44.7801727000,-93.5481980000
271630712031033,1089,44.7774856000,-93.0133050000
271390806001032,1063,44.7801681000,-93.5550210000
271630712031033,1089,44.7806484000,-93.0142160000
271390803011009,1061,44.7798091000,-93.4712160000
270370607371003,202,44.7789268000,-93.2633020000
271390801001002,1073,44.7800733000,-93.3385830000
271390802011011,1074,44.7801695000,-93.3954680000
271390803012038,1070,44.7804667000,-93.4316750000
270370607311008,237,44.7812099000,-93.1608580000
271390803012045,1070,44.7802317000,-93.4217160000
271390803012044,1070,44.7801189000,-93.4198010000
270370607141015,201,44.7799233000,-93.2407040000
271390806002019,1064,44.7798424000,-93.5228290000
270370607101004,205,44.7773307000,-93.3077350000
271390803012036,1070,44.7804446000,-93.4328390000
271390802011018,1074,44.7805171000,-93.3874900000
270370607141020,201,44.7800172000,-93.2362490000
270190912022019,130,44.7776460000,-93.7856410000
270370607341007,236,44.7785043000,-93.2067770000
270370607141033,201,44.7793186000,-93.2459310000
271390802011019,1074,44.7797440000,-93.3877900000
271390806001027,1063,44.7794829000,-93.5485110000
271390803021029,1064,44.7793674000,-93.5186550000
271390806001028,1063,44.7795222000,-93.5504080000
271390806001030,1063,44.7796868000,-93.5539820000
271390806001029,1063,44.7796999000,-93.5526330000
270370610011999,228,44.7648509000,-92.9288170000
271390806002020,1064,44.7792221000,-93.5218470000
270190911002029,131,44.7771542000,-93.7287420000
271390806001031,1063,44.7796965000,-93.5545120000
270190912012032,129,44.7766500000,-93.9170520000
271390803022008,1061,44.7708938000,-93.4834640000
270370607341004,236,44.7806043000,-93.2095470000
271390806001033,1063,44.7794599000,-93.5540950000
271390803012020,1070,44.7778568000,-93.4383440000
271390802011017,1074,44.7799645000,-93.3847080000
271630712031037,1088,44.7794926000,-92.8743310000
271390802011027,1073,44.7792333000,-93.3761500000
270190912022018,130,44.7775980000,-93.7802750000
271630712031033,1089,44.7772239000,-93.0051070000
271630712031035,1089,44.7803167000,-92.9431590000
271390806002021,1064,44.7788202000,-93.5269810000
271390806002007,1064,44.7791306000,-93.5332940000
271390807002003,1059,44.7688352000,-93.5672660000
271630711023033,1079,44.7798077000,-92.8130980000
271390806002022,1064,44.7767980000,-93.5256000000
271630712031041,1088,44.7779061000,-92.8698730000
270370607371004,202,44.7802494000,-93.2627900000
271390802011016,1074,44.7779000000,-93.3858880000
271390806001034,1063,44.7789061000,-93.5481260000
271390807002002,1059,44.7691510000,-93.5515190000
270370607323018,237,44.7799872000,-93.1081730000
270370607362024,234,44.7798893000,-93.2221130000
270370607362025,234,44.7798803000,-93.2210600000
270370607362026,234,44.7785439000,-93.2211140000
270370607362027,234,44.7785488000,-93.2196920000
270370607341006,236,44.7802990000,-93.2083800000
270370607341005,236,44.7797953000,-93.2095750000
270190912022020,130,44.7746593000,-93.7921620000
271630712031033,1089,44.7793705000,-93.0127680000
271390802011010,1074,44.7789449000,-93.3957650000
270370605086002,280,44.7789904000,-93.0842440000
270370607371002,202,44.7780591000,-93.2690950000
271390802011022,1074,44.7765537000,-93.3828630000
270370607101019,205,44.7777128000,-93.2928070000
271390803012034,1070,44.7791925000,-93.4334950000
271390802011024,1074,44.7778234000,-93.3794470000
270370605085026,281,44.7784938000,-93.0610030000
270370605085025,281,44.7778139000,-93.0583040000
270370605085024,281,44.7779118000,-93.0535920000
270370605085022,281,44.7778370000,-93.0460290000
271390806001035,1063,44.7786563000,-93.5483460000
270190912012023,129,44.7742417000,-93.9316230000
270370605085023,281,44.7778435000,-93.0387210000
271390806002024,1064,44.7775504000,-93.5240420000
271390806002023,1064,44.7783540000,-93.5214840000
271630712031036,1088,44.7774495000,-92.8810800000
271390807001009,1062,44.7772529000,-93.5936240000
271390802011023,1074,44.7785219000,-93.3806790000
271390802011021,1074,44.7778624000,-93.3841870000
271390801001005,1073,44.7791441000,-93.3424310000
271390801001006,1073,44.7791887000,-93.3390330000
271390801001007,1073,44.7789867000,-93.3318420000
271390802011020,1074,44.7774989000,-93.3881150000
271390802011030,1073,44.7791133000,-93.3516350000
271390803012058,1070,44.7787397000,-93.4213090000
270190912022023,130,44.7761728000,-93.7798030000
271390802011029,1073,44.7786536000,-93.3565630000
271390801001013,1073,44.7791061000,-93.3458890000
270190910001998,154,44.7772099000,-93.6072800000
270370607141021,201,44.7789011000,-93.2322260000
270370607341022,236,44.7781022000,-93.2105400000
270370607362028,234,44.7774807000,-93.2225780000
271390802011026,1075,44.7771781000,-93.3772140000
270370605086001,280,44.7784677000,-93.0698710000
271390806002026,1064,44.7777601000,-93.5282100000
270190911002024,131,44.7746139000,-93.7626630000
270190912012025,129,44.7756150000,-93.9230950000
271390802011028,1073,44.7781648000,-93.3655060000
270370607381007,202,44.7779139000,-93.2528210000
270370607381006,202,44.7783617000,-93.2506660000
271630711023035,1079,44.7746923000,-92.8133120000
271390802011031,1075,44.7771383000,-93.3504720000
271390801001016,1075,44.7763506000,-93.3458420000
271390801001014,1075,44.7785369000,-93.3484930000
271390801001015,1075,44.7785533000,-93.3458270000
271390801001012,1075,44.7786205000,-93.3427070000
271390801001011,1075,44.7786171000,-93.3407490000
271390801001010,1075,44.7786140000,-93.3389240000
271390801001009,1075,44.7786140000,-93.3370740000
271390801001008,1075,44.7786005000,-93.3334130000
271390802011032,1075,44.7782841000,-93.3561930000
270370607323023,237,44.7772651000,-93.1195950000
271390803012022,1070,44.7768180000,-93.4331500000
271390802011034,1075,44.7782723000,-93.3730730000
271390803012023,1070,44.7773168000,-93.4275520000
271390802011013,1074,44.7777368000,-93.3963580000
270190912022999,130,44.7746854000,-93.7848550000
271390803022007,1070,44.7766354000,-93.4678830000
270370607323021,237,44.7774811000,-93.1147260000
271390803012057,1070,44.7783069000,-93.4212940000
270370607371006,202,44.7761872000,-93.2707850000
270370607323022,237,44.7772913000,-93.1173720000
271390801001023,1075,44.7779105000,-93.3329320000
270370607381009,202,44.7779370000,-93.2576710000
270190912012030,129,44.7723258000,-93.9114160000
270370607141022,201,44.7773026000,-93.2375390000
270370607021035,206,44.7778164000,-93.2846080000
271390806002008,1064,44.7770952000,-93.5326560000
270190912012024,129,44.7744200000,-93.9250640000
271390806002025,1064,44.7769817000,-93.5271030000
271390802011038,1075,44.7703925000,-93.3619010000
270190912012026,129,44.7732151000,-93.9207100000
270190912022021,130,44.7721202000,-93.7874090000
270190912022022,130,44.7758101000,-93.7812220000
271390802011035,1075,44.7767938000,-93.3745940000
270190910004033,154,44.7768439000,-93.6180850000
270370607323020,237,44.7776144000,-93.1078090000
271630712031999,1088,44.7764079000,-92.8822920000
271390801001050,1075,44.7754166000,-93.3433700000
271390801001018,1075,44.7762912000,-93.3425390000
270370607101005,205,44.7778455000,-93.3271550000
271390807002004,1059,44.7771257000,-93.5639990000
271390802011025,1074,44.7771721000,-93.3808980000
271390801001019,1075,44.7772107000,-93.3420230000
271390801001020,1075,44.7777885000,-93.3407400000
271390801001021,1075,44.7777885000,-93.3389080000
271390801001022,1075,44.7777640000,-93.3370740000
271390803012046,1070,44.7760492000,-93.4180090000
271630712072059,1079,44.7771878000,-92.8633580000
271390802011033,1075,44.7776672000,-93.3650520000
271390801001017,1075,44.7775065000,-93.3484000000
271390802011036,1075,44.7767615000,-93.3725050000
270370607141023,201,44.7768153000,-93.2335390000
270190911002027,132,44.7717915000,-93.7434180000
270370607101006,204,44.7766001000,-93.3278010000
270370607021036,206,44.7775378000,-93.2804880000
270370607341999,236,44.7770262000,-93.1898340000
271390803012052,1070,44.7764006000,-93.4055900000
270370607341024,234,44.7769706000,-93.2194850000
270190911002018,132,44.7729347000,-93.7096300000
270190912012027,129,44.7745094000,-93.9178650000
270190912022024,130,44.7747200000,-93.7802000000
270190911002032,132,44.7759659000,-93.6933510000
270370607141032,201,44.7775593000,-93.2437540000
271390802011037,1075,44.7764845000,-93.3713260000
270190911002031,132,44.7714874000,-93.6928890000
270370607141034,201,44.7773262000,-93.2468220000
270370607101008,205,44.7766685000,-93.3217370000
270190912012031,129,44.7746521000,-93.9091850000
270190911002025,131,44.7731421000,-93.7622480000
270190911002026,131,44.7751689000,-93.7554210000
270190911001001,156,44.7732584000,-93.6251120000
270190911001000,156,44.7713878000,-93.6110040000
270190911002039,132,44.7701430000,-93.6736610000
271390803021001,1060,44.7694040000,-93.5124900000
270190911002040,132,44.7686834000,-93.6552460000
270190911001004,156,44.7688230000,-93.6359540000
270190911002019,132,44.7752072000,-93.7265830000
271390807001007,1062,44.7745343000,-93.5857100000
270190911001993,156,44.7757844000,-93.6090660000
270370607141035,201,44.7761053000,-93.2439360000
270190911001999,1058,44.7524292000,-93.6188840000
271390808002994,1058,44.7598408000,-93.6124100000
271390807001011,1058,44.7605111000,-93.6027740000
271390807001008,1058,44.7737494000,-93.5928120000
271390803012030,1070,44.7756294000,-93.4287990000
271390803012033,1070,44.7760567000,-93.4322870000
270190912022025,130,44.7738378000,-93.7788270000
270190912012028,129,44.7724745000,-93.9168370000
271390801001029,1075,44.7767591000,-93.3406980000
271390801001028,1075,44.7767941000,-93.3389120000
270370605091002,281,44.7767015000,-93.0354370000
271390801001026,1075,44.7767640000,-93.3352480000
271390801001025,1075,44.7767886000,-93.3334380000
271390801001024,1075,44.7768905000,-93.3311540000
270370607101007,204,44.7763221000,-93.3217380000
271390803012025,1070,44.7751267000,-93.4236530000
271390801001027,1075,44.7767640000,-93.3370740000
270370607381008,202,44.7770640000,-93.2506210000
271390803012024,1070,44.7761612000,-93.4229820000
271390802011015,1074,44.7751332000,-93.3908170000
270370607341025,236,44.7765155000,-93.2107760000
270370607101010,204,44.7721766000,-93.3200400000
270370607112000,202,44.7742871000,-93.2855850000
271390807002000,1060,44.7709256000,-93.5255810000
271390801001035,1075,44.7758976000,-93.3308450000
270190912012041,129,44.7723550000,-93.9275320000
270190912011043,129,44.7705614000,-93.9850620000
270190912011030,129,44.7704996000,-93.9751060000
271390803012031,1070,44.7761657000,-93.4283850000
